league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
,2020,Freiburg,Nishan Burkart,SUI,"FW,MF",20,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Freiburg,Philipp Lienhart,AUT,DF,24,1996,33.3,4,0,0,16,35,3,3,46,15,,,0,2020-2021,misc
,2020,Freiburg,Roland Sallai,HUN,"MF,FW",23,1997,18.5,5,0,0,49,56,12,47,11,15,,,0,2020-2021,misc
,2020,Freiburg,Vincenzo Grifo,ITA,"MF,FW",27,1993,25.7,2,0,0,11,19,2,132,23,9,,,0,2020-2021,misc
,2020,Freiburg,Yannik Keitel,GER,MF,20,2000,5.5,1,0,0,12,6,0,0,10,7,,,0,2020-2021,misc
,2020,Gladbach,Alassane Pléa,FRA,FW,27,1993,20.0,2,0,0,18,29,21,34,5,11,,,0,2020-2021,misc
,2020,Gladbach,Breel Embolo,SUI,"FW,MF",23,1997,16.0,4,0,0,34,55,11,5,9,9,,,0,2020-2021,misc
,2020,Gladbach,Christoph Kramer,GER,MF,29,1991,22.6,5,0,0,32,20,0,7,34,38,,,0,2020-2021,misc
,2020,Gladbach,Denis Zakaria,SUI,"MF,DF",23,1996,15.8,5,0,0,25,13,0,6,24,17,,,0,2020-2021,misc
,2020,Gladbach,Florian Neuhaus,GER,MF,23,1997,29.1,9,0,0,23,37,1,16,52,30,,,0,2020-2021,misc
,2020,Gladbach,Hannes Wolf,AUT,MF,21,1999,15.3,2,0,0,35,26,2,6,9,14,,,0,2020-2021,misc
,2020,Gladbach,Ibrahima Traoré,GUI,MF,32,1988,1.1,0,0,0,0,1,1,8,0,1,,,0,2020-2021,misc
,2020,Gladbach,Jonas Hofmann,GER,MF,28,1992,20.2,1,0,0,19,19,9,140,25,17,,,0,2020-2021,misc
,2020,Gladbach,Jordan Beyer,GER,DF,20,2000,2.1,0,0,0,2,5,0,0,5,0,,,0,2020-2021,misc
,2020,Gladbach,Lars Stindl,GER,"MF,FW",31,1988,21.8,6,0,0,42,30,5,40,12,18,,,0,2020-2021,misc
,2020,Gladbach,László Bénes,SVK,MF,22,1997,1.7,0,0,0,0,5,0,16,4,2,,,0,2020-2021,misc
,2020,Gladbach,Marcus Thuram,FRA,"MF,FW",22,1997,19.2,3,1,0,37,37,17,23,13,15,,,0,2020-2021,misc
,2020,Gladbach,Matthias Ginter,GER,DF,26,1994,34.0,2,0,0,11,35,2,25,47,18,,,0,2020-2021,misc
,2020,Gladbach,Nico Elvedi,SUI,DF,23,1996,28.2,1,0,0,14,14,1,0,70,35,,,0,2020-2021,misc
,2020,Gladbach,Oscar Wendt,SWE,"DF,MF",34,1985,13.9,3,0,0,18,4,2,33,18,7,,,0,2020-2021,misc
,2020,Gladbach,Patrick Herrmann,GER,"MF,FW",29,1991,9.7,3,0,0,13,15,8,45,11,7,,,0,2020-2021,misc
,2020,Gladbach,Ramy Bensebaini,ALG,DF,25,1995,20.1,7,0,0,35,30,2,18,50,26,,,0,2020-2021,misc
,2020,Gladbach,Rocco Reitz,GER,MF,18,2002,0.7,1,0,0,2,1,0,0,2,2,,,0,2020-2021,misc
,2020,Gladbach,Stefan Lainer,AUT,"DF,MF",27,1992,30.8,2,0,0,29,21,1,105,39,37,,,0,2020-2021,misc
,2020,Gladbach,Tobias Sippel,GER,GK,32,1988,3.8,0,0,0,0,0,0,0,1,0,,,0,2020-2021,misc
,2020,Gladbach,Tony Jantschke,GER,DF,30,1990,3.0,1,0,0,3,3,0,0,4,2,,,0,2020-2021,misc
,2020,Gladbach,Valentino Lazaro,AUT,"MF,DF",24,1996,13.8,3,0,0,8,13,3,41,15,11,,,0,2020-2021,misc
,2020,Gladbach,Yann Sommer,SUI,GK,31,1988,30.1,1,1,0,1,1,0,0,2,1,,,0,2020-2021,misc
,2020,Hertha BSC,Alexander Schwolow,GER,GK,28,1992,26.0,0,0,0,0,4,0,0,1,1,,,0,2020-2021,misc
,2020,Hertha BSC,Arne Maier,GER,MF,21,1999,0.3,0,0,0,1,0,0,0,0,1,,,0,2020-2021,misc
,2020,Hertha BSC,Daishawn Redan,NED,FW,19,2001,1.1,0,0,0,2,2,0,3,1,0,,,0,2020-2021,misc
,2020,Hertha BSC,Dedryck Boyata,BEL,DF,29,1990,17.2,3,0,0,8,4,0,0,24,7,,,0,2020-2021,misc
,2020,Hertha BSC,Deyovaisio Zeefuik,NED,"MF,DF",22,1998,10.1,4,1,1,19,18,1,22,16,9,,,0,2020-2021,misc
,2020,Hertha BSC,Dodi Lukebakio,BEL,"FW,MF",22,1997,20.6,4,1,1,34,31,20,28,12,15,,,0,2020-2021,misc
,2020,Hertha BSC,Eduard Löwen,GER,MF,23,1997,0.9,0,0,0,1,0,0,3,1,2,,,0,2020-2021,misc
,2020,Hertha BSC,Javairô Dilrosun,NED,"MF,FW",22,1998,5.9,0,0,0,8,11,1,9,4,4,,,0,2020-2021,misc
,2020,Hertha BSC,Jessic Ngankam,GER,FW,20,2000,3.3,1,0,0,9,6,2,0,0,3,,,0,2020-2021,misc
,2020,Hertha BSC,Jhon Córdoba,COL,FW,27,1993,17.1,3,0,0,37,44,16,14,6,4,,,0,2020-2021,misc
,2020,Hertha BSC,Jonas Dirkner,GER,MF,18,2002,0.2,0,0,0,0,0,0,0,1,0,,,0,2020-2021,misc
,2020,Hertha BSC,Jonas Michelbrink,GER,MF,19,2001,0.4,1,0,0,0,3,0,0,0,0,,,0,2020-2021,misc
,2020,Hertha BSC,Jordan Torunarigha,GER,DF,22,1997,10.8,5,0,0,15,2,0,3,17,5,,,0,2020-2021,misc
,2020,Hertha BSC,Krzysztof Piątek,POL,FW,25,1995,18.1,4,0,0,44,21,20,6,5,5,,,0,2020-2021,misc
,2020,Hertha BSC,Luca Netz,GER,DF,17,2003,3.4,0,0,0,2,2,0,8,5,8,,,0,2020-2021,misc
,2020,Hertha BSC,Lucas Tousart,FRA,MF,23,1997,23.2,7,0,0,35,22,1,11,41,22,,,0,2020-2021,misc
,2020,Hertha BSC,Lukas Klünter,GER,DF,24,1996,11.0,0,0,0,4,9,0,14,12,5,,,1,2020-2021,misc
,2020,Hertha BSC,Marten Winkler,GER,MF,17,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Hertha BSC,Marvin Plattenhardt,GER,DF,28,1992,11.9,1,0,0,10,7,0,74,3,9,,,0,2020-2021,misc
,2020,Hertha BSC,Matheus Cunha,BRA,"MF,FW",21,1999,23.9,9,0,0,46,74,5,109,30,17,,,0,2020-2021,misc
,2020,Hertha BSC,Mathew Leckie,AUS,MF,29,1991,5.6,0,0,0,11,4,2,8,14,4,,,0,2020-2021,misc
,2020,Hertha BSC,Mattéo Guendouzi,FRA,MF,21,1999,20.2,5,0,0,24,47,0,10,23,15,,,0,2020-2021,misc
,2020,Hertha BSC,Maximilian Mittelstädt,GER,"DF,MF",23,1997,20.0,3,0,0,24,19,1,79,53,38,,,0,2020-2021,misc
,2020,Hertha BSC,Márton Dárdai,HUN,"DF,MF",18,2002,9.1,0,0,0,10,4,0,25,19,12,,,0,2020-2021,misc
,2020,Hertha BSC,Nemanja Radonjić,SRB,"MF,FW",24,1996,6.8,1,0,0,7,5,4,27,2,2,,,0,2020-2021,misc
,2020,Hertha BSC,Niklas Stark,GER,"DF,MF",25,1995,31.0,2,0,0,43,30,3,6,46,30,,,0,2020-2021,misc
,2020,Hertha BSC,Omar Alderete,PAR,DF,23,1996,14.4,2,0,0,22,6,0,2,21,9,,,0,2020-2021,misc
,2020,Hertha BSC,Peter Pekarík,SVK,DF,33,1986,18.8,4,0,0,12,20,1,39,25,16,,,0,2020-2021,misc
,2020,Hertha BSC,Rune Jarstein,NOR,GK,35,1984,8.0,0,0,0,1,1,0,0,0,0,,,0,2020-2021,misc
,2020,Hertha BSC,Sami Khedira,GER,MF,33,1987,4.4,1,0,0,6,4,0,0,11,6,,,0,2020-2021,misc
,2020,Hertha BSC,Santiago Ascacíbar,ARG,MF,23,1997,8.5,2,0,0,10,4,0,4,15,17,,,0,2020-2021,misc
,2020,Hertha BSC,Vladimír Darida,CZE,MF,29,1990,21.1,5,1,0,27,28,2,76,29,22,,,0,2020-2021,misc
,2020,Hoffenheim,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,2,0,0,5,42,9,92,8,4,,,0,2020-2021,misc
,2020,Hoffenheim,Chris Richards,USA,DF,20,2000,10.5,1,0,0,6,5,0,0,22,8,,,0,2020-2021,misc
,2020,Hoffenheim,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,6,0,0,69,53,1,22,26,33,,,0,2020-2021,misc
,2020,Hoffenheim,Dennis Geiger,GER,MF,22,1998,7.3,4,1,0,15,9,0,34,3,10,,,0,2020-2021,misc
,2020,Hoffenheim,Diadie Samassékou,MLI,MF,24,1996,28.5,3,0,0,43,45,0,8,79,41,,,0,2020-2021,misc
,2020,Hoffenheim,Ermin Bičakčić,BIH,DF,30,1990,1.4,1,0,0,2,1,0,0,3,1,,,0,2020-2021,misc
,2020,Hoffenheim,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,6,1,1,30,31,0,13,53,24,,,0,2020-2021,misc
,2020,Hoffenheim,Georginio Rutter,FRA,FW,18,2002,2.7,0,0,0,3,8,2,3,0,4,,,0,2020-2021,misc
,2020,Hoffenheim,Håvard Nordtveit,NOR,DF,30,1990,7.8,1,0,0,5,7,0,1,14,2,,,0,2020-2021,misc
,2020,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",26,1994,24.4,3,0,0,26,32,4,43,18,11,,,0,2020-2021,misc
,2020,Hoffenheim,Ishak Belfodil,ALG,FW,28,1992,6.6,0,0,0,12,9,5,2,1,2,,,0,2020-2021,misc
,2020,Hoffenheim,Jacob Bruun Larsen,DEN,MF,21,1998,1.0,0,0,0,2,0,2,2,0,0,,,0,2020-2021,misc
,2020,Hoffenheim,Joshua Brenet,CUW,DF,26,1994,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Hoffenheim,Kasim Nuhu,GHA,DF,25,1995,11.0,0,0,0,12,6,0,5,18,7,,,2,2020-2021,misc
,2020,Hoffenheim,Kevin Akpoguma,NGA,"DF,MF",25,1995,13.2,1,0,0,15,14,0,8,16,14,,,0,2020-2021,misc
,2020,Hoffenheim,Kevin Vogt,GER,DF,28,1991,20.5,6,0,0,22,14,0,4,18,15,,,0,2020-2021,misc
,2020,Hoffenheim,Klauss,BRA,FW,23,1997,0.6,0,0,0,3,1,0,1,0,0,,,0,2020-2021,misc
,2020,Hoffenheim,Marco John,GER,MF,18,2002,11.1,1,0,0,5,14,1,29,15,13,,,0,2020-2021,misc
,2020,Hoffenheim,Maximilian Beier,GER,"FW,MF",17,2002,0.1,0,0,0,1,1,0,0,0,0,,,0,2020-2021,misc
,2020,Hoffenheim,Melayro Bogarde,SUR,DF,18,2002,3.1,1,0,0,5,10,0,2,6,4,,,0,2020-2021,misc
,2020,Hoffenheim,Mijat Gaćinović,SRB,"MF,FW",25,1995,9.1,5,0,0,14,7,0,27,17,9,,,0,2020-2021,misc
,2020,Hoffenheim,Moanes Dabbur,ISR,FW,28,1992,11.1,2,0,0,19,25,5,8,10,4,,,0,2020-2021,misc
,2020,Hoffenheim,Oliver Baumann,GER,GK,30,1990,31.0,1,0,0,0,8,0,1,4,0,,,0,2020-2021,misc
,2020,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",28,1992,17.6,3,0,0,20,13,4,85,17,9,,,0,2020-2021,misc
,2020,Hoffenheim,Philipp Pentke,GER,GK,35,1985,3.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Hoffenheim,Robert Skov,DEN,"MF,FW",24,1996,12.9,0,1,0,9,16,5,74,17,10,,,0,2020-2021,misc
,2020,Hoffenheim,Ryan Sessegnon,ENG,"DF,MF",20,2000,17.5,4,0,0,35,6,8,72,34,27,,,0,2020-2021,misc
,2020,Hoffenheim,Sargis Adamyan,ARM,MF,27,1993,5.3,2,0,0,5,8,3,12,5,4,,,0,2020-2021,misc
,2020,Hoffenheim,Sebastian Rudy,GER,MF,30,1990,18.6,4,0,0,30,14,0,94,12,27,,,0,2020-2021,misc
,2020,Hoffenheim,Stefan Posch,AUT,DF,23,1997,23.5,11,1,1,37,13,1,27,41,25,,,0,2020-2021,misc
,2020,Köln,Anthony Modeste,FRA,FW,32,1988,2.5,1,0,0,1,6,3,0,0,0,,,0,2020-2021,misc
,2020,Köln,Benno Schmitz,GER,DF,25,1994,4.6,0,0,0,8,6,0,13,7,7,,,0,2020-2021,misc
,2020,Köln,Dimitris Limnios,GRE,MF,22,1998,4.2,0,0,0,5,12,1,13,2,5,,,0,2020-2021,misc
,2020,Köln,Dominick Drexler,GER,"MF,FW",30,1990,13.7,1,0,0,20,23,6,37,13,25,,,0,2020-2021,misc
,2020,Köln,Ellyes Skhiri,TUN,MF,25,1995,30.9,5,0,0,43,18,3,4,78,49,,,0,2020-2021,misc
,2020,Köln,Elvis Rexhbeçaj,KVX,MF,22,1997,20.4,4,0,0,24,49,1,60,27,32,,,0,2020-2021,misc
,2020,Köln,Emmanuel Dennis,NGA,FW,22,1997,5.3,0,0,0,15,5,7,10,0,8,,,0,2020-2021,misc
,2020,Köln,Florian Kainz,AUT,MF,27,1992,5.0,0,0,0,6,14,0,24,2,1,,,0,2020-2021,misc
,2020,Köln,Frederik Sørensen,DEN,DF,28,1992,1.1,2,0,0,5,1,0,0,0,1,,,0,2020-2021,misc
,2020,Köln,Ismail Jakobs,SEN,"MF,DF",20,1999,19.2,6,0,0,23,13,3,76,17,10,,,0,2020-2021,misc
,2020,Köln,Jan Thielmann,GER,"FW,MF",18,2002,11.4,0,0,0,13,8,2,43,8,6,,,0,2020-2021,misc
,2020,Köln,Jannes Horn,GER,"DF,MF",23,1997,19.6,6,0,0,15,22,0,51,16,18,,,0,2020-2021,misc
,2020,Köln,Jonas Hector,GER,MF,30,1990,14.3,2,0,0,11,22,1,28,18,21,,,0,2020-2021,misc
,2020,Köln,Jorge Meré,ESP,DF,23,1997,14.4,2,0,0,5,6,0,1,15,7,,,0,2020-2021,misc
,2020,Köln,Kingsley Ehizibue,NED,"DF,MF",25,1995,12.6,5,0,0,19,16,2,39,22,17,,,0,2020-2021,misc
,2020,Köln,Marco Höger,GER,DF,30,1989,0.6,0,0,0,0,1,0,2,2,0,,,0,2020-2021,misc
,2020,Köln,Marius Wolf,GER,"MF,DF",25,1995,28.3,3,0,0,27,55,7,64,29,20,,,0,2020-2021,misc
,2020,Köln,Max Meyer,GER,MF,24,1995,3.9,0,0,0,2,4,0,7,3,5,,,0,2020-2021,misc
,2020,Köln,Noah Katterbach,GER,"DF,MF",19,2001,12.3,1,0,0,9,17,1,32,23,11,,,0,2020-2021,misc
,2020,Köln,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,8,1,1,54,56,5,134,19,16,,,0,2020-2021,misc
,2020,Köln,Rafael Czichos,GER,DF,30,1990,25.1,7,0,0,26,14,2,4,57,26,,,0,2020-2021,misc
,2020,Köln,Ron-Robert Zieler,GER,GK,31,1989,0.6,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Köln,Salih Özcan,TUR,MF,22,1998,15.2,3,0,0,32,43,4,12,19,16,,,0,2020-2021,misc
,2020,Köln,Sava Cestic,SRB,DF,19,2001,10.0,3,0,0,15,4,0,0,19,10,,,0,2020-2021,misc
,2020,Köln,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,3,0,0,24,11,2,2,39,24,,,0,2020-2021,misc
,2020,Köln,Sebastian Andersson,SWE,FW,29,1991,12.5,1,0,0,21,7,7,4,4,3,,,0,2020-2021,misc
,2020,Köln,Timo Horn,GER,GK,27,1993,33.4,0,0,0,0,1,0,1,1,0,,,0,2020-2021,misc
,2020,Köln,Tolu Arokodare,NGA,FW,19,2000,1.2,0,0,0,1,1,2,1,1,1,,,0,2020-2021,misc
,2020,Leverkusen,Aleksandar Dragović,AUT,DF,29,1991,12.6,3,0,0,12,7,0,12,14,7,,,0,2020-2021,misc
,2020,Leverkusen,Charles Aránguiz,CHI,MF,31,1989,18.5,4,0,0,31,25,0,5,32,23,,,0,2020-2021,misc
,2020,Leverkusen,Daley Sinkgraven,NED,"DF,MF",25,1995,17.4,4,0,0,15,22,1,34,22,18,,,0,2020-2021,misc
,2020,Leverkusen,Demarai Gray,JAM,"FW,MF",24,1996,4.9,0,0,0,4,5,1,30,4,2,,,0,2020-2021,misc
,2020,Leverkusen,Edmond Tapsoba,BFA,DF,21,1999,29.5,5,0,0,43,10,7,4,50,29,,,1,2020-2021,misc
,2020,Leverkusen,Emrehan Gedikli,GER,FW,17,2003,0.3,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
,2020,Leverkusen,Exequiel Palacios,ARG,MF,21,1998,6.4,1,0,0,8,16,0,1,12,20,,,0,2020-2021,misc
,2020,Leverkusen,Florian Wirtz,GER,MF,17,2003,24.7,1,0,0,25,14,7,19,12,21,,,0,2020-2021,misc
,2020,Leverkusen,Jeremie Frimpong,NED,"DF,MF",19,2000,4.8,1,0,0,8,12,0,21,2,4,,,0,2020-2021,misc
,2020,Leverkusen,Joel Pohjanpalo,FIN,FW,25,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Leverkusen,Jonathan Tah,GER,DF,24,1996,24.7,3,0,0,29,10,1,5,36,20,,,0,2020-2021,misc
,2020,Leverkusen,Julian Baumgartlinger,AUT,MF,32,1988,11.9,1,0,0,11,14,0,3,14,23,,,0,2020-2021,misc
,2020,Leverkusen,Karim Bellarabi,GER,MF,30,1990,8.9,2,0,0,23,7,9,60,10,11,,,0,2020-2021,misc
,2020,Leverkusen,Kerem Demirbay,GER,MF,27,1993,19.4,2,0,0,44,27,0,85,11,31,,,0,2020-2021,misc
,2020,Leverkusen,Lars Bender,GER,DF,31,1989,10.4,2,0,0,11,14,1,13,15,13,,,0,2020-2021,misc
,2020,Leverkusen,Lennart Grill,GER,GK,21,1999,4.0,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
,2020,Leverkusen,Leon Bailey,JAM,"FW,MF",22,1997,23.8,6,0,0,24,44,15,157,11,8,,,0,2020-2021,misc
,2020,Leverkusen,Lucas Alario,ARG,FW,27,1992,13.8,2,0,0,18,17,12,0,3,1,,,0,2020-2021,misc
,2020,Leverkusen,Lukáš Hrádecký,FIN,GK,30,1989,28.5,1,0,0,1,4,0,0,1,2,,,1,2020-2021,misc
,2020,Leverkusen,Mitchell Weiser,GER,DF,26,1994,2.5,0,0,0,2,3,0,4,3,1,,,0,2020-2021,misc
,2020,Leverkusen,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,5,0,0,27,17,10,124,11,8,,,0,2020-2021,misc
,2020,Leverkusen,Nadiem Amiri,GER,MF,23,1996,21.0,5,0,0,22,26,4,67,14,9,,,0,2020-2021,misc
,2020,Leverkusen,Niklas Lomb,GER,GK,27,1993,1.5,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Leverkusen,Patrik Schick,CZE,FW,24,1996,20.7,4,0,0,28,22,7,0,4,2,,,0,2020-2021,misc
,2020,Leverkusen,Paulinho,BRA,FW,20,2000,0.7,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Leverkusen,Santiago Arias,COL,DF,28,1992,1.0,0,0,0,1,0,0,2,1,1,,,0,2020-2021,misc
,2020,Leverkusen,Sven Bender,GER,DF,31,1989,13.0,1,0,0,11,6,1,1,23,9,,,0,2020-2021,misc
,2020,Leverkusen,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,2,0,0,5,4,0,9,7,2,,,0,2020-2021,misc
,2020,Leverkusen,Tin Jedvaj,CRO,DF,24,1995,1.7,0,0,0,4,0,0,2,3,2,,,0,2020-2021,misc
,2020,Leverkusen,Wendell,BRA,"DF,MF",27,1993,16.2,3,0,0,29,15,0,24,27,34,,,0,2020-2021,misc
,2020,Mainz 05,Aarón Martín,ESP,"MF,DF",23,1997,2.9,0,0,0,4,0,0,22,4,2,,,0,2020-2021,misc
,2020,Mainz 05,Abass Issah,GHA,"FW,MF",21,1998,0.2,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
,2020,Mainz 05,Alexander Hack,GER,DF,26,1993,15.2,2,0,0,15,14,0,3,44,21,,,0,2020-2021,misc
,2020,Mainz 05,Daniel Brosinski,GER,"DF,MF",32,1988,15.9,0,0,0,8,3,0,116,15,14,,,0,2020-2021,misc
,2020,Mainz 05,Danny Latza,GER,MF,30,1989,20.0,8,0,0,32,29,1,42,27,31,,,0,2020-2021,misc
,2020,Mainz 05,Danny da Costa,GER,MF,27,1993,13.4,2,0,0,5,4,1,49,19,17,,,0,2020-2021,misc
,2020,Mainz 05,Dominik Kohr,GER,MF,26,1994,14.1,3,0,0,26,19,0,5,30,30,,,0,2020-2021,misc
,2020,Mainz 05,Edimilson Fernandes,SUI,"MF,DF",24,1996,9.3,1,0,0,7,5,1,27,29,5,,,0,2020-2021,misc
,2020,Mainz 05,Finn Dahmen,GER,GK,22,1998,3.0,0,0,0,0,2,0,0,0,0,,,0,2020-2021,misc
,2020,Mainz 05,Jean-Paul Boëtius,SUR,"MF,FW",26,1994,22.9,5,0,0,28,36,1,39,31,30,,,0,2020-2021,misc
,2020,Mainz 05,Jean-Philippe Mateta,FRA,FW,23,1997,11.1,2,0,0,8,8,13,4,4,4,,,0,2020-2021,misc
,2020,Mainz 05,Jerry St. Juste,NED,DF,23,1996,32.0,4,0,0,41,25,1,17,62,37,,,1,2020-2021,misc
,2020,Mainz 05,Ji Dong-won,KOR,"FW,MF",29,1991,0.7,1,0,0,3,1,0,0,3,1,,,0,2020-2021,misc
,2020,Mainz 05,Jonathan Burkardt,GER,"MF,FW",20,2000,15.3,0,0,0,27,43,2,11,8,15,,,0,2020-2021,misc
,2020,Mainz 05,Karim Onisiwo,AUT,"FW,MF",28,1992,20.5,2,0,0,40,35,17,33,6,20,,,0,2020-2021,misc
,2020,Mainz 05,Kevin Stöger,AUT,MF,26,1993,6.0,3,0,0,13,18,1,46,7,7,,,0,2020-2021,misc
,2020,Mainz 05,Leandro Barreiro Martins,LUX,MF,20,2000,25.6,5,0,0,66,48,0,9,55,37,,,0,2020-2021,misc
,2020,Mainz 05,Levin Öztunalı,GER,"MF,DF",24,1996,8.4,0,0,0,8,5,4,22,14,18,,,0,2020-2021,misc
,2020,Mainz 05,Luca Kilian,GER,DF,20,1999,4.2,1,0,0,5,3,0,0,13,6,,,0,2020-2021,misc
,2020,Mainz 05,Merveille Papela,GER,MF,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,Mainz 05,Moussa Niakhaté,SEN,DF,24,1996,31.8,10,1,1,49,10,2,34,49,25,,,0,2020-2021,misc
,2020,Mainz 05,Niklas Tauer,GER,FW,19,2001,0.8,0,0,0,0,1,0,1,5,1,,,0,2020-2021,misc
,2020,Mainz 05,Paul Nebel,GER,"FW,MF",17,2002,0.6,0,0,0,2,1,0,0,2,1,,,0,2020-2021,misc
,2020,Mainz 05,Phillipp Mwene,AUT,"MF,DF",26,1994,18.6,3,0,0,28,14,1,98,24,25,,,0,2020-2021,misc
,2020,Mainz 05,Pierre Kunde,CMR,MF,25,1995,5.7,1,0,0,10,9,1,16,13,6,,,0,2020-2021,misc
,2020,Mainz 05,Ridle Baku,GER,DF,22,1998,2.0,0,0,0,1,5,0,6,2,1,,,0,2020-2021,misc
,2020,Mainz 05,Robert Glatzel,GER,FW,26,1994,4.0,0,0,0,14,7,1,1,1,0,,,0,2020-2021,misc
,2020,Mainz 05,Robin Quaison,SWE,"MF,FW",26,1993,16.4,1,0,0,21,12,3,8,12,7,,,0,2020-2021,misc
,2020,Mainz 05,Robin Zentner,GER,GK,25,1994,31.0,2,0,0,0,5,0,1,3,1,,,0,2020-2021,misc
,2020,Mainz 05,Stefan Bell,GER,DF,28,1991,14.1,6,0,0,27,8,2,2,29,18,,,0,2020-2021,misc
,2020,Mainz 05,Ádám Szalai,HUN,FW,32,1987,8.1,1,0,0,19,13,4,6,2,7,,,0,2020-2021,misc
,2020,RB Leipzig,Alexander Sørloth,NOR,FW,24,1995,16.0,2,0,0,28,8,8,18,3,4,,,0,2020-2021,misc
,2020,RB Leipzig,Amadou Haidara,MLI,MF,22,1998,21.2,4,0,0,23,17,5,30,32,29,,,0,2020-2021,misc
,2020,RB Leipzig,Angeliño,ESP,"MF,DF",23,1997,24.0,2,0,0,22,26,7,184,27,22,,,0,2020-2021,misc
,2020,RB Leipzig,Benjamin Henrichs,GER,"MF,DF",23,1997,6.0,3,0,0,8,12,0,16,9,6,,,0,2020-2021,misc
,2020,RB Leipzig,Christopher Nkunku,FRA,"MF,FW",22,1997,21.0,2,0,0,40,50,15,144,9,11,,,0,2020-2021,misc
,2020,RB Leipzig,Dani Olmo,ESP,MF,22,1998,24.4,1,0,0,21,38,2,24,18,19,,,0,2020-2021,misc
,2020,RB Leipzig,Dayot Upamecano,FRA,DF,21,1998,25.9,6,0,0,36,9,0,5,38,30,,,0,2020-2021,misc
,2020,RB Leipzig,Dennis Borkowski,GER,"FW,MF",18,2002,0.1,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
,2020,RB Leipzig,Emil Forsberg,SWE,"FW,MF",28,1991,17.1,0,0,0,15,25,7,41,12,8,,,0,2020-2021,misc
,2020,RB Leipzig,Hwang Hee-chan,KOR,"FW,MF",24,1996,5.1,2,0,0,12,11,2,4,1,2,,,0,2020-2021,misc
,2020,RB Leipzig,Ibrahima Konaté,FRA,DF,21,1999,7.7,2,0,0,13,15,0,0,10,4,,,0,2020-2021,misc
,2020,RB Leipzig,Joscha Wosz,GER,MF,18,2002,0.4,0,0,0,1,0,0,0,1,2,,,0,2020-2021,misc
,2020,RB Leipzig,Josep Martinez,ESP,GK,22,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
,2020,RB Leipzig,Justin Kluivert,NED,"MF,FW",21,1999,9.0,2,0,0,14,14,7,24,5,2,,,0,2020-2021,misc
,2020,RB Leipzig,Kevin Kampl,SVN,MF,29,1990,21.5,6,0,0,45,23,1,6,28,29,,,0,2020-2021,misc
,2020,RB Leipzig,Konrad Laimer,AUT,MF,23,1997,0.9,0,0,0,2,2,1,1,1,0,,,0,2020-2021,misc
,2020,RB Leipzig,Lazar Samardzic,SRB,MF,18,2002,2.2,0,0,0,6,3,0,1,2,7,,,0,2020-2021,misc
,2020,RB Leipzig,Lukas Klostermann,GER,DF,24,1996,16.1,2,0,0,7,8,1,7,18,19,,,0,2020-2021,misc
,2020,RB Leipzig,Marcel Halstenberg,GER,DF,28,1991,18.3,2,0,0,18,11,4,40,18,19,,,0,2020-2021,misc
,2020,RB Leipzig,Marcel Sabitzer,AUT,MF,26,1994,22.5,8,0,0,22,36,7,26,34,23,,,0,2020-2021,misc
,2020,RB Leipzig,Nordi Mukiele,FRA,"DF,MF",22,1997,18.6,5,0,0,39,23,2,47,26,31,,,0,2020-2021,misc
,2020,RB Leipzig,Péter Gulácsi,HUN,GK,30,1990,33.0,0,0,0,0,1,0,2,3,0,,,0,2020-2021,misc
,2020,RB Leipzig,Tyler Adams,USA,MF,21,1999,20.6,3,0,0,29,29,2,19,32,26,,,0,2020-2021,misc
,2020,RB Leipzig,Willi Orban,HUN,DF,27,1992,26.3,4,0,0,16,16,3,10,46,23,,,0,2020-2021,misc
